,Afrikaans,Breton_ST,Catalan,Cornish,Danish,Dutch_List,English,Faroese,Flemish,French,Frisian,Friulian,German,Gothic,Icelandic_ST,Irish_B,Italian,Ladin,Latin,Latin_M,Latin_preserved,Luxembourgish,Norwegian,Old_English,Old_High_German,Old_Irish,Old_Norse,Portuguese_ST,Provencal,Romansh,Rumanian_List,Sardinian_C,Sardinian_N,Schwyzerdutsch,Scots_Gaelic,Spanish,Swedish,Walloon,Welsh_N
heart,0.1611327040533037,0.02065519156024431,0.36368684064408663,0.02065519156024431,0.3775680177679067,0.122376457523598,0.2852859522487507,0.12504164353137145,0.15724597445863409,0.27940033314825097,0.19589117157134925,0.3609106052193226,0.2666296501943365,0.017212659633536923,0.03042754025541366,0.0977234869516935,0.33237090505274847,0.2845086063298168,0.11637978900610772,0.280399777901166,0.280399777901166,0.2642976124375347,0.2622987229317046,0.11138256524153248,0.015435868961687952,0.0977234869516935,0.020099944475291506,0.37978900610771793,0.2679622431982232,0.35169350360910606,0.010771793448084398,0.1974458634092171,0.2648528595224875,0.2680732926152138,0.09838978345363687,0.42143253747917825,0.23131593559133815,0.3383675735702388,0.021210438645197113
heavy,0.09050527484730705,0.03131593559133815,0.5572459744586341,0.0314269850083287,0.9917823431426985,0.049528039977790116,0.031093836757357024,0.026207662409772348,0.09061632426429761,0.4829539144919489,0.07529150471960022,0.5504719600222099,0.599000555247085,0.042420877290394225,0.0277623542476402,0.009328151027207108,0.5237090505274847,0.5019433647973348,0.06307606885063853,0.5047196002220988,0.5047196002220988,0.5956690727373681,0.04997223764575236,0.028317601332593003,0.023098278734036647,0.009328151027207108,0.02376457523598001,0.5600222098833981,0.4829539144919489,0.5536923931149361,0.02498611882287618,0.040755136035535815,0.9861188228761799,0.6013325930038868,0.009217101610216546,0.5927817878956135,0.9773459189339256,0.4829539144919489,0.7166018878400888
here,0.16868406440866185,0.006218767351471405,0.09783453636868407,0.006218767351471405,0.377234869516935,0.12881732370905052,0.23053858967240423,0.11860077734591894,0.16191004997223765,0.07162687395891172,0.20377568017767908,0.16923931149361465,0.2835091615769017,0.0031093836757357025,0.020322043309272626,0.006107717934480844,0.027429205996668517,0.02931704608550805,0.002332037756801777,0.04319822320932815,0.04319822320932815,0.29217101610216545,0.25585785674625205,0.10083287062742921,0.00410882842865075,0.0064408661854525266,0.009550249861188229,0.03498056635202665,0.04863964464186563,0.15502498611882287,0.008883953359244865,0.021543586896168795,0.021543586896168795,0.2898389783453637,0.005996668517490283,0.10349805663520266,0.23675735702387563,0.1404775124930594,0.00699611327040533
hit,0.3750138811771238,0.02676290949472515,0.4645197112715158,0.02676290949472515,0.5252637423653526,0.07928928373126042,0.1243753470294281,0.07729039422543031,0.08373126041088284,0.4405330372015547,0.2513048306496391,0.47828983897834537,0.3349250416435314,0.003775680177679067,0.03764575235980011,0.006218767351471405,0.45941143808995005,0.45441421432537477,0.004775124930594114,0.5381454747362576,0.5381454747362576,0.44886174347584673,0.143364797334814,0.04042198778456413,0.004553026096612993,0.006218767351471405,0.007107162687395891,0.4920599666851749,0.4466407551360355,0.4637423653525819,0.012104386451971127,0.7182676290949472,0.9776790671848973,0.2473070516379789,0.006218767351471405,0.48739589117157134,0.3061632426429761,0.7679067184897279,0.04830649639089395
hold,0.8228761799000556,0.0067740144364242085,0.2672959466962798,0.006662965019433648,0.28428650749583567,0.8144364242087729,0.8392004441976679,0.1424764019988895,0.8179900055524708,0.1707940033314825,0.8345363686840644,0.2670738478622987,0.9986674069961132,0.0024430871737923378,0.049305941143809,0.00832870627429206,0.23353692393114936,0.18689616879511384,0.0017767906718489728,0.23831204886174348,0.23831204886174348,0.999000555247085,0.24697390338700723,0.8028872848417545,0.0032204330927262633,0.00832870627429206,0.03731260410882843,0.2644086618545253,0.15113825652415325,0.25941143808995004,0.007107162687395891,0.17579122709605774,0.23686840644086618,0.0048861743475846755,0.008661854525263742,0.3747917823431427,0.17556912826207663,0.22931704608550804,0.010660744031093837
horn,0.16379789006107717,0.5177123820099945,0.6376457523598001,0.5176013325930039,0.3620210993892282,0.1311493614658523,0.284952803997779,0.1317046085508051,0.16557468073292614,0.16923931149361465,0.20377568017767908,0.16446418656302053,0.2649639089394781,0.019322598556357578,0.03309272626318712,0.005108273181565797,0.15202665186007774,0.14769572459744587,0.10571904497501389,0.3034980566352027,0.3034980566352027,0.27606885063853415,0.2637423653525819,0.10927262631871183,0.019100499722376457,0.005108273181565797,0.024430871737923375,0.7719044975013881,0.143364797334814,0.1603553581343698,0.015991116046640753,0.13803442531926707,0.20744031093836757,0.2679622431982232,0.005108273181565797,0.8348695169350361,0.22609661299278178,0.23775680177679068,0.5179344808439755
how,0.16524153248195447,0.07295946696279844,0.2676290949472515,0.07295946696279844,0.36979455857856747,0.12892837312604108,0.29272626318711825,0.12815102720710717,0.16246529705719046,0.16979455857856746,0.20699611327040532,0.2645197112715158,0.2637423653525819,0.019988895058300944,0.03042754025541366,0.028317601332593003,0.22898389783453638,0.18089950027762355,0.08250971682398667,0.2546363131593559,0.2546363131593559,0.2750694058856191,0.2672959466962798,0.0997223764575236,0.017101610216546364,0.028095502498611882,0.02043309272626319,0.27729039422543034,0.15569128262076623,0.25685730149916713,0.013103831204886174,0.14602998334258746,0.21632426429761245,0.2650749583564686,0.028428650749583565,0.3228206551915602,0.22398667406996114,0.2348695169350361,0.07729039422543031
hunt,0.07418101054969461,0.07262631871182676,0.3374791782343143,0.07229317046085508,0.9912270960577457,0.030094392004441976,0.021876735147140478,0.010660744031093837,0.0708495280399778,0.2995002776235425,0.06340921710161021,0.33248195446973905,0.5641310383120489,0.0025541365907828985,0.0032204330927262633,0.012770682953914493,0.34580788450860633,0.287729039422543,0.0031093836757357025,0.4427540255413659,0.4427540255413659,0.5657967795669073,0.9994447529150472,0.021543586896168795,0.013659078289838979,0.012770682953914493,0.00277623542476402,0.3208217656857302,0.27629094947251526,0.32937257079400334,0.007884508606329816,0.499611327040533,0.5422543031649084,0.561576901721266,0.013103831204886174,0.3614658523042754,0.9891171571349251,0.3362576346474181,0.3453636868406441
husband,0.0385341476957246,0.016435313714603,0.5691282620766241,0.01665741254858412,0.7348139922265408,0.033647973348139924,0.25363686840644084,0.8099944475291505,0.03775680177679067,0.5459189339255969,0.1535813436979456,0.6536368684064409,0.9571349250416435,0.020544142143253747,0.05719044975013881,0.03553581343697946,0.5894503053858967,0.5924486396446419,0.0035535813436979456,0.5816768461965575,0.5816768461965575,0.18178789561354802,0.14580788450860632,0.1424764019988895,0.019766796224319823,0.03609106052193226,0.019544697390338702,0.5938922820655191,0.5127151582454192,0.6008883953359245,0.00555247084952804,0.2319822320932815,0.2966129927817879,0.179011660188784,0.035757912270960576,0.5898945030538589,0.2394225430316491,0.5824541921154914,0.22987229317046085
i,0.16379789006107717,0.08273181565796779,0.267518045530261,0.08284286507495836,0.3722376457523598,0.12792892837312603,0.2847307051637979,0.126929483620211,0.1623542476401999,0.1770127706829539,0.20444197667962244,0.2646307606885064,0.270294280955025,0.021765685730149916,0.033203775680177676,0.024208772903942254,0.2317601332593004,0.18711826762909495,0.08761799000555247,0.253858967240422,0.253858967240422,0.27862298722931705,0.2645197112715158,0.10971682398667407,0.018989450305385895,0.024208772903942254,0.02232093281510272,0.2807329261521377,0.16324264297612437,0.2617434758467518,0.0138811771238201,0.1470294280955025,0.21576901721265965,0.268517490283176,0.024319822320932816,0.3271515824541921,0.22720710716268738,0.2413103831204886,0.08795113825652415
ice,0.1583564686285397,0.06396446418656301,0.2671848972792893,0.06396446418656301,0.379011660188784,0.12615213770127706,0.22842865074958357,0.11249305941143808,0.15846751804553025,0.1685730149916713,0.20022209883398112,0.26363131593559136,0.27551360355358134,0.001665741254858412,0.016879511382565243,0.002887284841754581,0.23764575235980012,0.18467518045530262,0.0018878400888395336,0.2421987784564131,0.2421987784564131,0.28151027207107165,0.25885619100499724,0.09727928928373127,0.0036646307606885064,0.002887284841754581,0.00832870627429206,0.27840088839533594,0.15558023320377568,0.2642976124375347,0.007551360355358134,0.1616879511382565,0.2257634647418101,0.2716268739589117,0.0029983342587451417,0.3187118267629095,0.2319822320932815,0.23187118267629095,0.11293725707940033
if,0.07073847862298722,0.015991116046640753,0.336035535813437,0.016102165463631316,0.3586896168795114,0.06707384786229872,0.08728484175458079,0.9088284286507495,0.10949472515269294,0.25874514158800666,0.5627984453081621,0.32781787895613546,0.04042198778456413,0.0032204330927262633,0.015769017212659633,0.020988339811215992,0.31915602443087177,0.2615213770127707,0.001998889505830094,0.2144364242087729,0.2144364242087729,0.04042198778456413,0.7541365907828984,0.08450860632981677,0.004775124930594114,0.021321488062187675,0.01110494169905608,0.34314269850083284,0.2385341476957246,0.3280399777901166,0.0036646307606885064,0.24808439755691283,0.31149361465852304,0.04042198778456413,0.020988339811215992,0.3906718489727929,0.043975569128262074,0.31193781232648526,0.025874514158800665
in,0.5182676290949473,0.18511937812326484,0.33192670738478625,0.18523042754025543,0.32981676846196556,0.08539700166574125,0.27751249305941145,0.14758467518045532,0.09361465852304275,0.15669072737368128,0.5549139367018323,0.21154913936701833,0.11504719600222099,0.043642420877290394,0.052415324819544695,0.043975569128262074,0.24719600222098834,0.2047751249305941,0.10372015546918378,0.24575235980011104,0.24575235980011104,0.14980566352026653,0.2141032759578012,0.1317046085508051,0.03897834536368684,0.044086618545252636,0.04441976679622432,0.6354247640199889,0.1620210993892282,0.266740699611327,0.02065519156024431,0.05274847307051638,0.122376457523598,0.13747917823431427,0.04464186563020544,0.6308717379233759,0.1713492504164353,0.15635757912270962,0.2902831760133259
kill,0.0951693503609106,0.012881732370905053,0.3911160466407551,0.012992781787895613,0.6860632981676846,0.04897279289283731,0.07551360355358135,0.019766796224319823,0.09505830094392004,0.2900610771793448,0.09672404219877846,0.27851193781232647,0.4414214325374792,0.004775124930594114,0.009661299278178789,0.007329261521377013,0.3450305385896724,0.2863964464186563,0.052415324819544695,0.4254303164908384,0.4254303164908384,0.4396446418656302,0.05519156024430872,0.007218212104386452,0.00555247084952804,0.007329261521377013,0.0048861743475846755,0.38534147695724597,0.28961687951138254,0.2787340366463076,0.0064408661854525266,0.015991116046640753,0.026985008328706275,0.4350916157690172,0.007329261521377013,0.43520266518600775,0.010882842865074958,0.2892837312604109,0.015769017212659633
knee,0.15657967795669073,0.08939478067740145,0.42176568573014994,0.08961687951138257,0.3543586896168795,0.12304275402554136,0.28262076624097726,0.126929483620211,0.16390893947806773,0.18434203220433093,0.1985563575791227,0.23298167684619656,0.2707384786229872,0.01943364797334814,0.029983342587451417,0.024319822320932816,0.8490838423098279,0.21921154913936702,0.16501943364797333,0.5250416435313715,0.5250416435313715,0.27862298722931705,0.2628539700166574,0.10827318156579678,0.015435868961687952,0.024541921154913937,0.019544697390338702,0.8232093281510272,0.16479733481399222,0.22953914491948918,0.011771238200999444,0.125152692948362,0.19344808439755692,0.2670738478622987,0.02487506940588562,0.8645197112715158,0.22343142698500834,0.24453081621321487,0.18589672404219879
know,0.11171571349250417,0.015769017212659633,0.7084952803997779,0.015657967795669074,0.37623542476402,0.07595780122154358,0.2840644086618545,0.13092726263187118,0.11271515824541921,0.7022765130483065,0.1334813992226541,0.8162132148806219,0.2865074958356469,0.03187118267629095,0.039089394780677404,0.036646307606885066,0.6925041643531371,0.6851749028317601,0.001665741254858412,0.15458078845086062,0.15458078845086062,0.29072737368128815,0.27384786229872293,0.11293725707940033,0.027207107162687396,0.036646307606885066,0.03053858967240422,0.6893947806774015,0.6913936701832315,0.8162132148806219,0.013214880621876736,0.006662965019433648,0.003997779011660188,0.28151027207107165,0.036979455857856745,0.7081621321488062,0.23387007218212105,0.7030538589672404,0.11260410882842865
lake,0.08084397556912826,0.09561354802887286,0.25774569683509163,0.09572459744586341,0.8534147695724598,0.04886174347584675,0.9933370349805664,0.00832870627429206,0.08617434758467518,0.16524153248195447,0.13770127706829538,0.27429205996668515,0.003886729594669628,0.0017767906718489728,0.005330372015546919,0.007773459189339256,0.2232093281510272,0.1872293170460855,0.004775124930594114,0.2252082176568573,0.2252082176568573,0.004330927262631871,0.002887284841754581,0.007329261521377013,0.0026651860077734593,0.007884508606329816,0.0025541365907828985,0.2728484175458079,0.14980566352026653,0.2692948362021099,0.005108273181565797,0.14491948917268185,0.21321488062187674,0.004330927262631871,0.007884508606329816,0.31971127151582457,0.8353137146029983,0.2345363686840644,0.18323153803442532
laugh,0.1693503609106052,0.004441976679622432,0.26096612992781787,0.004441976679622432,0.6498611882287618,0.1280399777901166,0.19988895058300943,0.057523598001110496,0.1620210993892282,0.16724042198778458,0.20799555802332037,0.2644086618545253,0.28006662965019435,0.0014436424208772905,0.017656857301499167,0.007440310938367573,0.2308717379233759,0.18300943920044419,0.0012215435868961689,0.23642420877290393,0.23642420877290393,0.2870627429205997,0.1753470294280955,0.08761799000555247,0.002332037756801777,0.007995558023320377,0.007218212104386452,0.27440310938367574,0.1535813436979456,0.26196557468073295,0.007884508606329816,0.15202665186007774,0.22043309272626319,0.27862298722931705,0.007551360355358134,0.321377012770683,0.12326485285952249,0.23009439200444198,0.006107717934480844
leaf,0.1416990560799556,0.0036646307606885064,0.29317046085508053,0.0035535813436979456,0.0314269850083287,0.10405330372015546,0.569905607995558,0.060744031093836755,0.13836757357023877,0.2054414214325375,0.16557468073292614,0.29550249861188227,0.7554691837867851,0.005441421432537479,0.06252082176568573,0.011882287617990005,0.25974458634092173,0.2034425319267074,0.004997223764575236,0.2235424764019989,0.2235424764019989,0.7558023320377568,0.16579677956690728,0.1017212659633537,0.007107162687395891,0.011882287617990005,0.011882287617990005,0.31426985008328706,0.18989450305385897,0.2840644086618545,0.007884508606329816,0.15369239311493615,0.22642976124375347,0.7553581343697946,0.011993337034980567,0.3540255413659078,0.029539144919489172,0.2684064408661854,0.11649083842309828
left,0.07795669072737368,0.028095502498611882,0.4059966685174903,0.028206551915602444,0.1611327040533037,0.03553581343697946,0.39900055524708494,0.13592448639644641,0.07651304830649638,0.3756801776790672,0.06707384786229872,0.4838423098278734,0.5991116046640755,0.06796224319822321,0.03886729594669628,0.05130483064963909,0.40444197667962245,0.38489727928928374,0.0052193225985563575,0.14380899500277625,0.14380899500277625,0.6067740144364242,0.20632981676846196,0.2557468073292615,0.018323153803442533,0.05130483064963909,0.033647973348139924,0.409106052193226,0.3750138811771238,0.5147140477512493,0.007440310938367573,0.0064408661854525266,0.0064408661854525266,0.5991116046640755,0.05130483064963909,0.4117712382009994,0.04286507495835647,0.3750138811771238,0.029428095502498614
leg,0.07029428095502499,0.04153248195446974,0.3883398112159911,0.04153248195446974,0.9561354802887285,0.027651304830649637,0.3753470294280955,0.9173792337590227,0.07362576346474181,0.2863964464186563,0.06585230427540255,0.24619655746807328,0.2971682398667407,0.009883398112159911,0.015769017212659633,0.009217101610216546,0.261188228761799,0.20555247084952805,0.0138811771238201,0.18112159911160466,0.18112159911160466,0.2991671293725708,0.9973348139922266,0.3545807884508606,0.004775124930594114,0.009106052193225985,0.014769572459744586,0.3393670183231538,0.1801221543586896,0.2505274847307052,0.005441421432537479,0.5124930594114381,0.5351471404775124,0.29183786785119376,0.009328151027207108,0.3391449194891727,0.8270960577456968,0.3208217656857302,0.8745141588006663
lie,0.16590782898389783,0.03064963908939478,0.40199888950583007,0.03076068850638534,0.36590782898389784,0.13303720155469184,0.22787340366463077,0.13048306496390893,0.162576346474181,0.23220433092726264,0.20744031093836757,0.3198223209328151,0.27429205996668515,0.022765130483064965,0.034092171016102166,0.11882287617990006,0.3362576346474181,0.29328151027207106,0.0015546918378678512,0.18478622987229318,0.18478622987229318,0.2898389783453637,0.2714047751249306,0.11138256524153248,0.02043309272626319,0.11882287617990006,0.024097723486951692,0.4635202665186008,0.23320377568017767,0.3720155469183787,0.0138811771238201,0.1305941143808995,0.204553026096613,0.27684619655746806,0.11915602443087174,0.4920599666851749,0.2252082176568573,0.2339811215991116,0.03176013325930039
live,0.1578012215435869,0.1305941143808995,0.20410882842865075,0.13103831204886174,0.3731260410882843,0.12481954469739034,0.21488062187673515,0.10383120488617435,0.15913381454747363,0.1682398667406996,0.2042198778456413,0.26018878400888396,0.27240421987784563,8.883953359244864E-4,0.016213214880621878,0.009217101610216546,0.22287617990005554,0.17867851193781234,0.004664075513603554,0.21032759578012217,0.21032759578012217,0.27351471404775124,0.2529705719044975,0.09905607995558023,0.0026651860077734593,0.009217101610216546,0.006329816768461965,0.3311493614658523,0.1345918933925597,0.250305385896724,0.006218767351471405,0.1441421432537479,0.21399222654081065,0.267518045530261,0.009217101610216546,0.3403664630760688,0.22620766240977236,0.23209328151027206,0.22865074958356468
liver,0.17046085508051081,0.005663520266518601,0.21787895613548028,0.005663520266518601,0.3795669072737368,0.1334813992226541,0.23387007218212105,0.11127151582454192,0.169905607995558,0.11904497501388117,0.20910605219322598,0.11960022209883397,0.2845086063298168,0.007329261521377013,0.01965574680732926,0.018989450305385895,0.1965574680732926,0.15591338145474737,0.08339811215991116,0.8420877290394225,0.8420877290394225,0.27973348139922266,0.2564131038312049,0.10516379789006108,0.004553026096612993,0.01921154913936702,0.009883398112159911,0.22709605774569683,0.1017212659633537,0.12004441976679622,0.00699611327040533,0.18956135480288727,0.2681843420322043,0.277623542476402,0.019322598556357578,0.27717934480843975,0.23020544142143254,0.18567462520821765,0.11571349250416435
long,0.16790671848972794,0.004219877845641311,0.6817323709050528,0.004330927262631871,0.3727928928373126,0.12903942254303166,0.2900610771793448,0.13126041088284288,0.16413103831204887,0.16923931149361465,0.20866185452526373,0.17379233759022766,0.27940033314825097,0.02243198223209328,0.036535258189894504,0.002220988339811216,0.1674625208217657,0.15391449194891726,0.09639089394780677,0.2865074958356469,0.2865074958356469,0.2866185452526374,0.2680732926152138,0.11349250416435314,0.023986674069961134,0.0021099389228206554,0.02676290949472515,0.8253192670738478,0.12959466962798447,0.1606885063853415,0.01821210438645197,0.16612992781787897,0.22332037756801776,0.27595780122154356,0.0021099389228206554,0.8777345918933925,0.2240977234869517,0.23209328151027206,0.005441421432537479
louse,0.16846196557468074,0.010327595780122155,0.2708495280399778,0.010327595780122155,0.37745696835091613,0.1329261521377013,0.22454192115491395,0.1300388672959467,0.16524153248195447,0.17068295391449195,0.20088839533592448,0.17412548584119933,0.2739589117157135,0.022654081066074402,0.03298167684619656,0.013325930038867296,0.232870627429206,0.21821210438645197,8.883953359244864E-4,0.22254303164908384,0.22254303164908384,0.28151027207107165,0.262965019433648,0.10949472515269294,0.01921154913936702,0.013325930038867296,0.02365352581898945,0.2870627429205997,0.15591338145474737,0.17401443642420877,0.006662965019433648,0.14480843975569127,0.22054414214325374,0.2688506385341477,0.013325930038867296,0.33337034980566355,0.23164908384230984,0.23442531926707386,0.010771793448084398
man,0.11871182676290949,0.061632426429761245,0.31604664075513605,0.06174347584675181,0.7958911715713493,0.08373126041088284,0.8661854525263742,0.12815102720710717,0.12026651860077735,0.21865630205441422,0.110494169905608,0.22076624097723488,0.3439200444197668,0.09561354802887286,0.046973903387007215,0.04597445863409217,0.3006107717934481,0.24486396446418657,0.6243198223209329,0.7046085508051083,0.7046085508051083,0.34747362576346474,0.7810105496946141,0.04630760688506386,0.05485841199333703,0.04541921154913937,0.044975013881177126,0.321377012770683,0.2051082731815658,0.22165463631315935,0.016435313714603,0.23975569128262075,0.3066074403109384,0.3426985008328706,0.04630760688506386,0.36746252082176567,0.07395891171571349,0.2722931704608551,0.1903387007218212
many,0.10194336479733482,0.04608550805108273,0.10005552470849528,0.04597445863409217,0.13103831204886174,0.07218212104386452,0.5024986118822876,0.11249305941143808,0.09961132704053303,0.4307606885063853,0.1353692393114936,0.5438089950027762,0.6071071626873958,0.0048861743475846755,0.014103275957801222,0.00832870627429206,0.09650194336479734,0.18223209328151027,0.0025541365907828985,0.12270960577456969,0.12270960577456969,0.6056635202665186,0.18711826762909495,0.029872293170460855,0.005108273181565797,0.008661854525263742,0.00699611327040533,0.07828983897834536,0.2405330372015547,0.5589117157134925,0.008661854525263742,0.01121599111604664,0.011438089950027762,0.567906718489728,0.00832870627429206,0.14791782343142698,0.018545252637423654,0.4305385896724042,0.05930038867295947
meat,0.11182676290949473,0.011660188784008884,0.10427540255413659,0.011993337034980567,0.22587451415880067,0.06918378678511938,0.04863964464186563,0.008883953359244865,0.11293725707940033,0.08039977790116602,0.098611882287618,0.11893392559689062,0.3546918378678512,0.01121599111604664,0.005885619100499722,0.010438645197112715,0.07751249305941144,0.08828428650749584,0.005996668517490283,0.5753470294280955,0.5753470294280955,0.36379789006107716,0.47462520821765686,0.007107162687395891,0.005441421432537479,0.010438645197112715,0.005663520266518601,0.10316490838423098,0.07329261521377013,0.1600222098833981,0.012770682953914493,0.04230982787340366,0.04230982787340366,0.350694058856191,0.010327595780122155,0.1504719600222099,0.007884508606329816,0.10827318156579678,0.013325930038867296
moon,0.1693503609106052,0.7387007218212105,0.24430871737923376,0.7387007218212105,0.5907828983897835,0.13581343697945586,0.17890061077179345,0.9066074403109383,0.16724042198778458,0.15591338145474737,0.19955580233203776,0.24342032204330927,0.27373681288173235,0.0029983342587451417,0.007884508606329816,0.005441421432537479,0.21166018878400888,0.17357023875624653,0.0024430871737923378,0.2065519156024431,0.2065519156024431,0.2691837867851194,0.24230982787340366,0.04019988895058301,0.0036646307606885064,0.00555247084952804,0.004997223764575236,0.26141032759578015,0.14214325374791784,0.23464741810105497,0.00699611327040533,0.14114380899500278,0.21021654636313158,0.26041088284286507,0.00555247084952804,0.31238200999444754,0.5002776235424764,0.22420877290394226,0.7401443642420877
mother,0.1767906718489728,0.861188228761799,0.9823431426985009,0.861188228761799,0.3056079955580233,0.18456413103831204,0.34836202109938924,0.1334813992226541,0.3404775124930594,0.9804553026096613,0.23187118267629095,0.9867851193781233,0.43353692393114934,0.03231538034425319,0.04097723486951693,0.08906163242642975,0.9823431426985009,0.814658523042754,0.4354247640199889,0.43831204886174346,0.43831204886174346,0.8399777901166019,0.2124375347029428,0.11515824541921155,0.02798445308162132,0.08906163242642975,0.0334258745141588,0.9824541921154913,0.9811215991116047,0.8484175458078845,0.01676846196557468,0.027651304830649637,0.10916157690172126,0.44230982787340367,0.08928373126041088,0.9843420322043309,0.17312604108828428,0.9804553026096613,0.8610771793448084
mountain,0.07062742920599667,0.7426985008328706,0.23975569128262075,0.7426985008328706,0.9308162132148806,0.027651304830649637,0.42132148806218767,0.013659078289838979,0.06596335369239312,0.15369239311493615,0.04852859522487507,0.22620766240977236,0.31138256524153246,0.014103275957801222,0.011771238200999444,0.008772903942254303,0.22398667406996114,0.1977790116601888,0.014436424208772903,0.2087729039422543,0.2087729039422543,0.31071626873958913,0.009772348695169351,0.012215435868961688,0.009550249861188229,0.008772903942254303,0.009217101610216546,0.25730149916712935,0.13692393114936147,0.22642976124375347,0.009439200444197668,0.15458078845086062,0.23320377568017767,0.3066074403109384,0.008995002776235425,0.3021654636313159,0.9207107162687396,0.21854525263742366,0.7425874514158801
mouth,0.1606885063853415,0.007107162687395891,0.1322598556357579,0.007218212104386452,0.3719044975013881,0.1609106052193226,0.2649639089394781,0.11604664075513603,0.15446973903387007,0.07007218212104387,0.14947251526929484,0.11860077734591894,0.2508606329816768,0.0015546918378678512,0.015880066629650195,0.013659078289838979,0.12870627429205997,0.06651860077734592,0.006107717934480844,0.020544142143253747,0.020544142143253747,0.2433092726263187,0.2600777345918934,0.10383120488617435,0.0021099389228206554,0.014991671293725709,0.008883953359244865,0.10516379789006108,0.049416990560799554,0.11482509716823987,0.002887284841754581,0.4131038312048862,0.4651860077734592,0.24064408661854525,0.0138811771238201,0.1665741254858412,0.22887284841754582,0.11971127151582454,0.010438645197112715
name,0.15480288728484176,0.10938367573570239,0.265741254858412,0.10927262631871183,0.3616879511382565,0.11882287617990006,0.2829539144919489,0.12681843420322042,0.15446973903387007,0.1764575235980011,0.1968906163242643,0.2691837867851194,0.262965019433648,0.018878400888395337,0.028095502498611882,0.023209328151027206,0.23209328151027206,0.18678511937812325,0.08461965574680733,0.24286507495835646,0.24286507495835646,0.26529705719044977,0.2648528595224875,0.10138811771238201,0.014880621876735146,0.023209328151027206,0.017656857301499167,0.2862853970016657,0.16457523598001111,0.25830094392004443,0.013325930038867296,0.14791782343142698,0.21166018878400888,0.2677401443642421,0.023320377568017768,0.32970571904497503,0.21143808995002777,0.24863964464186564,0.20044419766796223
narrow,0.03731260410882843,0.009106052193225985,0.31571349250416436,0.008772903942254303,0.9197112715158245,0.02065519156024431,0.013436979455857857,0.1589117157134925,0.3056079955580233,0.2801776790671849,0.18089950027762355,0.11493614658523042,0.692282065519156,0.01243753470294281,0.013659078289838979,0.011438089950027762,0.17579122709605774,0.08373126041088284,0.07418101054969461,0.09761243753470294,0.09761243753470294,0.012992781787895613,0.9983342587451416,0.012881732370905053,0.01254858411993337,0.011660188784008884,0.012881732370905053,0.21032759578012217,0.08784008883953359,0.12559689061632426,0.008550805108273182,0.4476401998889506,0.496835091615769,0.012992781787895613,0.011438089950027762,0.18245419211549138,0.577234869516935,0.3222654081066074,0.009994447529150472
near,0.12048861743475847,0.02376457523598001,0.23753470294280954,0.023986674069961134,0.3532481954469739,0.13592448639644641,0.307717934480844,0.12193225985563576,0.1339255968906163,0.2717379233759023,0.18933925596890616,0.3444752915047196,0.11882287617990006,0.003331482509716824,0.021543586896168795,0.01265963353692393,0.5446973903387007,0.25930038867295946,0.0026651860077734593,0.2142143253747918,0.2142143253747918,0.12048861743475847,0.19933370349805662,0.1209328151027207,0.004997223764575236,0.012881732370905053,0.011771238200999444,0.29350360910605217,0.32892837312604106,0.33725707940033317,0.008883953359244865,0.011660188784008884,0.014880621876735146,0.11837867851193781,0.012881732370905053,0.34314269850083284,0.1877845641310383,0.2717379233759023,0.02798445308162132
neck,0.542365352581899,0.024764019988895058,0.5285952248750694,0.024764019988895058,0.38511937812326485,0.5147140477512493,0.18423098278734037,0.13725707940033316,0.5225985563575791,0.46052193225985566,0.5237090505274847,0.5123820099944475,0.9817878956135481,0.03164908384230983,0.046529705719044974,0.003775680177679067,0.4823986674069961,0.4513048306496391,0.29439200444197666,0.3940033314825097,0.3940033314825097,0.11449194891726819,0.2551915602443087,0.10127706829539145,0.032759578012215435,0.003775680177679067,0.03453636868406441,0.5522487506940589,0.4501943364797335,0.5122709605774569,0.025652415324819544,0.15202665186007774,0.22543031649083842,0.1274847307051638,0.003775680177679067,0.6667406996113271,0.23475846751804552,0.4830649639089395,0.026873958911715713
new,0.1623542476401999,0.11582454192115492,0.26074403109383676,0.11582454192115492,0.36079955580233203,0.12881732370905052,0.27673514714047753,0.1263742365352582,0.16390893947806773,0.1640199888950583,0.1985563575791227,0.268517490283176,0.25996668517490285,0.019100499722376457,0.029650194336479734,0.021210438645197113,0.22709605774569683,0.18367573570238757,0.08428650749583565,0.25852304275402554,0.25852304275402554,0.27518045530260965,0.2640755136035536,0.09850083287062743,0.015991116046640753,0.021876735147140478,0.020210993892282064,0.27651304830649637,0.1512493059411438,0.25308162132148804,0.010993892282065518,0.13814547473625763,0.21021654636313158,0.26474181010549697,0.021210438645197113,0.3201554691837868,0.21887840088839533,0.22754025541365908,0.125152692948362
